,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
525,0160e253adac202e,I insulted people on en.wiki with criteria to provoke my filter set. You are simply abusing the power people handed over.,0,0,0,0,0,0
64623,acf79726fc916257,"Changing the Name 
This constellation should be changed to Leo Major because there is the constellation of Leo Minor and the name of two constellations is Leo like Ursa Major and Ursa Minor is Ursa and Canis Major and Canis Minor is Canis. This summary was created by Christopher Dybala on December 6, 2006.",0,0,0,0,0,0
142,00587c559177dcf2,"""

Reply
Are you being facetious? if not, you would have relayed the same message to Jza and MRSC as my words were no more stern than theres. If you would like evidence for any of the claims made on the talk, then I will only be too glad to provide. You also failed to provide diffs in your message to me, in regards to which words you're claiming are offesive, perhaps WP:Assume good faith.

The two users constantly harass and follow me to articles making disruptive edits in violation of numerous Wikipedia guidelines (WP:HARASS is just one). For example the removal of third party references from articles which don't suit their POV, without entering an edit summary (considered by Wikipedia guidelines as bad faith and a violation of WP:BLANK). The violation of WP:NEO by adding derogatory neologisms to the articles of organisations who they do not personally agree with, despite being made aware of the policy, despite not having any reference to the said organisation being described with said neologislm and despite the community majority constantly removing the derogatory term.  The same """"tag team"""" practise can be shown to be used against numerous other editors who edit articles on British culture and trad counties, not just against me. Again, if you would like evidence just ask.

It would seem however, looking at the messages on your talkpage above, especially the lovely intertude under """"UK mediation"""" section, that Jza messaged you (somebody he seems very familiar with) in violation of WP:CANVAS. Specifically the section on Wikipedia:CANVAS#Campaigning may interest you. If you're going to be an admin, may I suggest you please make yourself familiar with the policies and guidelines I have referenced in this message. Rather than accusing me, a user who is being cyberstalked, of """"personal attacks"""". Systematic bias is not acceptable, you're here to make sure that our policies are upheld not to chip in for the sake of a friend. Thanks. -   """,0,0,0,0,0,0
119471,7eb43e12768eeb40,"""

Possibly the article name is incorrect.  Don't have time to look into it right now, but will revisit later.   ● ✉ ✓  """,0,0,0,0,0,0
25557,43abfef8c9cd7f01,""" If what I did was """"harassment or personal attacks,"""" then all administrators who place indefblock templates on indefinitely blocked users' pages should be blocked forever also for personal attacks or harassment like I was.""",1,0,0,0,0,0
41781,6f76893bd1d8b3f8,"""What part of """"you're an idiot"""" don't you understand?  Why are you unwilling to discuss this?  You just want to hide behind your little rules.  Wikiloser.  -)

""",1,0,1,0,1,0
125515,9f620c6ddc8b5817,"I hate you. 

I hate you.
I hate you!",1,0,0,0,0,0
143906,047d8c8b1a57ebec,"""

Haha I was just having a good time.►''''''Holla! """,0,0,0,0,0,0
95168,fe6b0c1e221b997b,"""

 Who is Dreadstar and How is it that they are able to censor me? 

So I log into Wikipedia one evening and find a few things worth commenting on.  Suddenly all my edits are blocked by """"Dreadstar.""""  Who is this censor?  Why does he have the right to determine that what my opinions about particular edits on archeological topics are vandalism?

WTF and who the heck is Dreadstar?""",0,0,1,0,0,0
50693,878c5ebcc1ba91e6,"""

The first sentence currently says """"Modernity typically refers to a post-traditional, post-medieval historical period . . .""""  That makes it sound like time period, not a condition. Looking further down the article, someone defines it as shorthand for industrial civilization.  Is that what it is?  If so, maybe the first sentence could say something like """"Modernity is shorthand for industrial civilization.""""
  """,0,0,0,0,0,0
124291,98e5e27645c415c9,"Hey, Tgeairn, go ahead and reply to my question.
http://en.wikipedia.org/wiki/User_talk:173.160.115.74
Thanks douche.",0,0,0,0,0,0
62754,a7e6389677ac7895,"I have a better question on this.  Kyle says, and Cartman agrees, that Jews can't be pirates.  Why does Cartman accept Ike as a pirate?  Is it just those who are born Jews?",0,0,0,0,0,0
15456,28d0251654b4925d,Thats cos Im a schitzophrenic TOAT. But ure just an ignorant idiot. ill be here long after you have got fed up and left 8-),1,0,0,0,0,0
114901,666e3919406b6259,"blocking 

Explain how that wasn't a flagrant COI. Pzrmd",0,0,0,0,0,0
52024,8b3e831e219c0d66,Criss Angel is a cocksucker,1,0,1,0,1,0
42731,7203e4db6a1dc659,"Sorry we'll never meet Doc. There's been success, and failure. The success is that there is discusion on the talk page for the Dawn Wells bio, and it's focused. I see people stepping forward to say the things that need be said and to press for answers to fair questions to those with opposing viewpoints. The failure? Perhaps none. A sacrifice had to be made. But you knew that going in. And you knew I knew, and before the May fly comment. You are smart Doc, and clever. Don't tell me how it all works out in advance. I plan to watch people work it out as it progresses. Don't spoil it for me.75.4.195.159",0,0,0,0,0,0
64785,ad604afac0a593f3,"""

Oh tut tut, such unproven accusations are so uncivil, but posturing from a nobody pretending to be a somebody still leaves a nobody. Enjoy being a zero, keyboard hero. If my attacks are """"vicious"""" I'd hate to think what you call them when you use hyperbole. Oh wait... Ah well, you know what they say, a horse has more brains than the jockey. I guess that makes you a genius by donkey standards.
Btw, your username is no more """"anonymous"""" than an IP – it's still just a nickname in a database that masks your real identity to give you access to an account, so go find another cliché to play with that makes sense """"Mister @  """,1,0,0,0,0,0
41796,6f80ee372858b97f,"CENSORSHIP 

Hi Toure Neblett,
I realize you think you are above criticism on account of your complexion and your hatred of your white relatives.  But suck it in and quit censoring little boy.  If you can't reply to debate, throwing a tantrum is immature.

Oh, and Janet Jackson will never ever sleep with you!",1,0,0,0,0,0
113587,5f61f74207404845,"On the alternative education article, they didn't mentioned special schools but it mentioned on the top in alternative school.",0,0,0,0,0,0
38467,66ad3c03e04e1949,"Support. 'America' usually refers to the United States, and is different from 'the Americas' (which refers to North and South America).",0,0,0,0,0,0
80437,d736aea5ed792fce,for other things you can not find it in online. we can send you the scan copy of other works of Mr. Madhab Chandra Jena,0,0,0,0,0,0
133792,cbc10228fc78de95,"""
Attention user """"meters"""" his royal highness jizzul the rager is very angry, he wish for your testicles to be delivered to him on a """"silver platter"""" as you are clearly a chump, a squad of royal raging viruses will soon infect your PC.
Many kind regards
                 The office of his royal highness jizzul the rager.""",1,0,0,0,0,0
117697,74d5ceb1f3bca569,I have updated the information. Thank you.,0,0,0,0,0,0
90457,f20ddc3d7ba5ccb5,"""

 Image:Briefhistoryofrhyme.jpg 
Thanks for uploading Image:Briefhistoryofrhyme.jpg. I notice the 'image' page specifies that the image is being used under fair use, but its use in Wikipedia articles fails our first fair use criterion in that it illustrates a subject for which a freely licensed image could reasonably be found or created that provides substantially the same information. If you believe this image is not replaceable, please:

 Go to the image description page and edit it to add {{Replaceable fair use disputed}}, without deleting the original Replaceable fair use template.
 On the image discussion page, write the reason why this image is not replaceable at all.

Alternatively, you can also choose to replace the fair use image by finding a freely licensed image of its subject, requesting that the copyright holder release this (or a similar) image under a free license, or by taking a picture of it yourself.

If you have uploaded other fair use media, consider checking that you have specified how these images fully satisfy our fair use criteria. You can find a list of 'image' pages you have edited by clicking on [ this link]. Note that any fair use images which are replaceable by free-licensed alternatives will be deleted one week after they have been uploaded, as described on criteria for speedy deletion.  If you have any questions please ask them at the Media copyright questions page. Thank you.  """,0,0,0,0,0,0
119769,8073630900c9f592,"Oi Wankstain ==

Fuck off you ignorant cunt, yeah? Revert this you arsewipe, REVERT ME LOLOLOLOL

COCKSUCKER

OF COURSE I'M GOING TO ATTACK YOU ON HERE, AND COMMENT ON YOU RATHER THAN CONTENT, YOU PEDANTIC BASTARD

BAN ME YAY! LOLOLOLOL

I HATE YOU LOLOLOLOL

==",1,0,1,0,1,0
34656,5c8f35edbb42d1e3,"""
Yep, you're right - it was just me! ) Thanks a bunch. –  ⁂ """,0,0,0,0,0,0
121381,8986681ef1281c2a,Please choke on a bucket of dicks. Thank you.,1,0,1,0,0,0
30221,50371be0b9109cd5,"""

 Occupation? 

changed to 'Inmate"""". Hes an inmate now right? Far from a student anymore...? Or maybe just remove 'occupation'""",0,0,0,0,0,0
56239,9649b08dd70f357e,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! 

Please don't add non-notable people (I'm assuming in this case it's yourself) to the birth/death lists - they're there for notable people, usually those who have Wikipedia articles that meet the WP:BIO guidelines. Thanks.  (arf!)",0,0,0,0,0,0
