,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
48879,82b078b43897d67f,Additional odd comments Mr Babloo Loitongbam who is quoted self-referentially as a good egg was outed in a 2014 Indian Intelligence Bureau report as a paid agent of foreign governments who uses his fake NGOs to organize fake human rights campaigns to favour one multinational over another for oil and mineral extraction rights. One of his fronts JPF in 2013 announced they would be breaking all links with Sharmila in lieu of providing audited accounts of how they had been spending Sharmila's prize funds and also accused of using the tax free status to money launder for Mr Loitongbam. No one reading finds new information however as Mr Loitongbam is a sad self-publicist I am sure he appreciates the cover up wiki editors are doing for him. if he isn't paying you then you are stupid as well as uninformed. Desmond Coutinho still not idea what you mean by this is unsigned. The other errors and misinformation are minor.,0,0,0,0,0,0,non-toxic
157150,d97ec22c6e66b7e3,"""

hey i heard you like anal fisting hit me up we'll chat on skype my name is """"bigbeareatslittlebunny""""""",1,0,1,0,0,0,toxic
159008,f72747650364b049,"""

 Template talk:Campaignbox Chinese Civil War 

I just noticed the talk page today. I replied to it, and please correct me if I'm wrong. AQu01rius ( | Talk | Websites)  """,0,0,0,0,0,0,non-toxic
131702,c0a55c0151b639af,"Shut Up King Bee, your a stupid idiot, you're the vandalism",1,0,0,0,1,0,insult
3084,085475c656846817,"""Welcome!

 

Hello, , to Wikipedia! I'm , one of the thousands of editors at Wikipedia - I am also an Administrator. I hope you like the place and decide to stay; here are some helpful links for newcomers:

    The five pillars of Wikipedia
    How to edit a page
    Help pages
    Tutorial
    How to write a great article
    Manual of Style
    Fun stuff...

You will get more from the site if you spend a few moments reading the above - I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Where to ask a question, ask me on my talk page, or type {{helpme}} on your talk page and someone will show up shortly to answer your questions! Also tell the community a little about yourself on your User page - again, welcome to the Wiki!  (Whisper...)""",0,0,0,0,0,0,non-toxic
102143,22b174b5bc57105d,"South America? 

the article says that Combat Arms can be played in South America, but to my understanding, Nexon specifically stated quite some time ago that they cut service to South America. Should this be edited?",0,0,0,0,0,0,non-toxic
138570,e566abf908bcb2e3,I did explain why you beyond incompetent worthless fuck!!! Two of the deletions were not cited and the third had 2 fake citations and the third was an editorial without any citations in turn.,1,0,1,0,1,0,obscene
104736,304dca375ae0a707,"Why do you suck so much cock? 

I'd like to know.  The answer is probably just that you're a flaming homo.",1,0,1,0,1,0,obscene
86103,e654933d4818e116,I always got the impression he was a real cunt of screen. Can anyone back this up?,0,0,1,0,1,0,obscene
62158,a649d87440e021db,"yOu CANT stoP a train 

You have failed me for the last time.

Seriously, is Wikipedia that stupid that they don't know people can't reset their router/modem and get a IP? Really, as soon as you ban all the accounts I've made and suspend this IP, Il do what I always do.

Darth Vader owns you and it seems you like to hump Alex Jones cock hrrmmity herm herm you fucking going to be exectued in the NWO,

JSP FUCKING OWNED YOU WHAT NOW BITCH

   Fedarated AK74-u",1,0,1,0,1,0,obscene
718,01f0f77e6e58b347,Do not help the jew Schnider. Final warning.,1,0,0,0,0,0,toxic
29769,4f017dce61f087b3,"""

Please stop adding commercial links to Wikipedia, as you did in Italy. It is considered spamming, and Wikipedia is not a vehicle for advertising. Thanks.    balls•strikes """,0,0,0,0,0,0,non-toxic
28758,4c2e2daf4bb5cfb2,REDIRECT User talk:Geschichte/October 2008-February 2009,0,0,0,0,0,0,non-toxic
61287,a40a67134db4ea89,Then do the same for the tiger accounts.,0,0,0,0,0,0,non-toxic
26185,454e638656078801,WTF is your problem?,1,0,0,0,0,0,toxic
21493,38a501b9457b0dc3,"Disgusting, hideously ugly fat pig, ScJessey, should not be allowed to edit left-wing articles 

This pig is nothing but a gate-keeper for liberal hagiographies.  When is he going to be banned forever?",1,0,0,0,1,0,insult
4636,0c46d052cda47495,Smarojit Chakravarty I know your Facebook profile you are sitting with your son who is also a he/she. You are a she who likes to have sex with all Wikipedia's male administrators including smalljim. From your enemy Mridul Sharma who wants to find you and make you wear vidya balans clothes and will make you dance on ola ola ola. This is truth smarojit I know you are a she and wants have sex with  Wikipedia male admins.,1,0,0,0,0,0,toxic
15269,28536fe259fdd999,"Your ignorance disturbs me. I am not just some 'guy', and if I were not professionally trained in history, I would not continue on arguing with you. But you will agree that we are all humans, on the internet. I was pointing out the absurdity of that statement. And Adam, if I were trolling you, I would be stupid in the field of the Crusades, which I am not. I have no desire to piss you off. If I am insulting you, please let your rage out on my user talk page. Silverwhistle, I couldn't care less how much you like Conrad, but you have no need to defend him. I still think he was a jerk. Besides, if he never came to Tyre, Saladin would have spared the population and probably 100 years of bloodshed, and perhaps the gay crusade, would never have taken place. Perhaps a thousand years of bloodshed would never have taken place. It was unfortunate that Guy of Lusignan was weak enough to listen to Reynald, but Conrad's interference only intensified the conflict. I suggest we get back on the topic of Humphrey and how we can better this article. Again, please take this to my user page if you truly hate my guts.",1,0,0,0,0,0,toxic
9578,196285943770d227,"""
""""stupid""""? I'm so glad that Wikipedia is not biased.  """,1,0,0,0,0,0,toxic
57874,9aef3f4fdd4de196,"Thanks to ass Paris, France to the place where Banana Republic is located.",0,0,1,0,0,0,obscene
135128,d2ccbb3e33f0392d,'''AND SUPPRESS HIS ACCOUNTS OF HOMOSEXUAL ENCOUNTERS IN HIS LETTERS TO VARIOUS CORRESPONDENTS,1,0,0,0,0,1,identity_hate
137311,dea9bef83f838231,"and incorrect edit is actually encouraged and advocated by Wikipedia policy, and the fact I got blocked for it is pathetic, but everyone makes mistakes, so I forgive you.",0,0,0,0,0,0,non-toxic
33720,59e9d964b537d42c,I wouldn't hold your breath. The guy is a complete tosser,1,0,0,0,0,0,toxic
85996,e611001a710d3976,"Discouraged 

Qat's up, template man?  You feeling discouraged yet?  I'm going to hound you off Wikipedia if its the last thing I do.  I rarely have gotten this nasty with any of my would-be adversaries in my ten years here, not even that faggot",1,0,1,0,1,0,obscene
113343,5e1d40586df046cd,"edit a page please 

could someone please edit the five generations of computing page.

Thanks 

!",0,0,0,0,0,0,non-toxic
141857,f6ea4e050d94e480,"your very odd messages re vandalism and blocking 

I think it would be as well for you to double check your info re my email address and any problems you have had/are having.

To discover your messages I looked at your site for the FIRST time and can totally refute any notion that there have been dabblings with your site by myself or this aol connection.

Kindly adjust your records.
 S Armstrong",0,0,0,0,0,0,non-toxic
147156,37cdebbf41ab213e,"""
 Removing warnings is fine – ignoring them is not. Their language and appearance is (primarily) not mine – it is from templates that reflect what the community has decided is appropriate. It is not a single small issue, but several, repeated issues (please do see the diffs I provided and the content to which they refer). I am doing nothing more than replying to what the three of you brought to my talk page. I do believe that the next edit showing ignorance of the repeated warnings, and now discussion by multiple editors, should be dealt with more strongly, per policy. His attitude has shown very little indication that he would accept mentoring, but it is good of you to attempt it. I wish you luck. —[]— """,0,0,0,0,0,0,non-toxic
71936,c098599e8d3e523b,"Summary from the Source
I went and summarized the source in my own words:
Science shows that the Earth formed around 4.5 billion years ago. The organisms that live on Earth have completely changed its air (atmosphere); this is called a biosphere. 71% of Earth's surface is covered in salt water oceans. Earth is the only place in the Solar System where liquid water is known to exist at present. The other 29% is made of rocky land in the shape of continents and islands.

Earth interacts with other objects in the Solar System, particularly the Sun and the Moon. The Earth orbits or goes around the Sun roughly once every 365.25 days. One spin is called a day and one orbit around the Sun is called a year. This is why there are 365 days in a year, but a leap day is added once every 4 years.
It'd be great if someone could add that for me, I have a rocket to catch! Bye for now ;)",0,0,0,0,0,0,non-toxic
112636,5a97b0c38dc5b940,"Thank you. Your suggestions are good ones, as I said; we'll see what Drove thinks. I didn't know it got noticed someplace. This and Hush were my first 2 articles of any real note. I just write to improve the prose where I can, correct grammar, do housekeeping. I don't originate articles (at least not so far). I've actually spent what feels like lifetimes shortening and tightening up plot sections all over this place, but it's a losing battle for most films, as fans will just not leave them alone. I understand the impulse'this bit is so important to me it just has to be in there'; explaining why it can't be gets very old very quickly. But I do still try. Glad to see someone else fighting the good fight.TEHodson",0,0,0,0,0,0,non-toxic
54435,917a09d7b87490b4,"""

Wrong, the Saint was named after the city, and Copacabana Rio was named after the Saint.

But I guess your """"work"""" here is done. Your precious Copacabana Bolivia, which you visited, is first on the list. You've spread your personal views at Wikipedia corrupting this encyclopedia, and then lied to others about Wikipedia not being """"the place for nationalistic displays"""".

3 organizing methods the same result - this is Rsazevedo at work
Good job, some Brazilian you are.

  

  """,0,0,0,0,0,0,non-toxic
93675,fa7cf6274decfacf,"contador 

G
O

F
U
C
K

Y
O
U
R
S
E
L
F

Love dc",1,0,1,0,1,0,obscene
145729,21696029e0345ea5,"""

 Secrets from the grave 

This is pure speculation on my part, but I imagine the exhumation of Paula's grave would have been carried out under conditions of great secrecy and with some degree of security. Nonetheless, I wonder if DNA obtained from any remains might yield a clue as to the identity of the grandfather she shared with her infamous brother. Would anyone be interested enough to do the research? It would surely be only of academic interest, but even so...

I also find it a rather odd co-incidence that these mysterious documents have appeared, apparently within weeks of the exhumation. Is there any proof that the documents are genuine? I still recall the fiasco of the so called """"Hitler diaries"""" some years ago. Perhaps the time has come to stop looking. The subject's fascination cannot be denied, but it is surely time to move forward. TCH. UK.""",0,0,0,0,0,0,non-toxic
