,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
8633,16ee69f062b8a7ed,"Stop being a dork 

Two can play play this stupid game.   (talk - contribs)",1,0,1,0,1,0
113629,5f96ffcbc2156db5,You are an utter fucking faggot...u need a life outside of wikipedia...maybe a didlo fuk by ur mom?,1,0,1,0,1,0
102058,2232480192debd19,"You seem to have sand in your vagina.

Might want to wash that stinking hole out, bitch.",1,0,1,0,1,0
128273,adf8a12df2ebebf2,"Stop stalking and harassing==

It might take a while but eventually you'll get what's coming to you if you continue with your ridiculous campaign.  82.33.71.205  

==",1,0,0,0,0,0
149453,5c5073d386df1b86,You asked a question and I answered politely. 12.176.152.194,0,0,0,0,0,0
66290,b158fa1bcd79a279,"""

Heh, alright.  I was nearly in """"sweet fuck all"""" mode with WP and was about to just bow out for good until I finally got some good advice.  And thank you.  I'm actually working on the article per Hypnotoad's suggestions now. ₪—  (T·C)  """"""",1,0,1,0,0,0
154433,adda18fde8af07de,"You attacked my post and removed it like you were a demigod when you are really nothing but a facist and you have the nerve to say YOU DIDN'T DO ANYTHING TO ME. mAYBE i SHOULD REMOVE EVERY EDIT YOU EVER POSTED BUT THEM i'M ONLY TRYING TO POST THINGS THAT WILL HELP SEEKERS OF THE TRUTH WHILE YOU ARE ON A TRIP TO FEEND YOUR GOD-COMPLEX. GO AHEAD CRY BABY PSEUDO-CHRISTIAN BUT AT LEAST BE HONEST AND STOP CALLING YOURSELF A CHRISTIAN, WE KNOW YOU ARE NOT BECAUSE YOU REJECT THE bible69.14.97.53",1,0,0,0,0,0
128661,b0130bdddaced34f,Please do not be a censor monger.,0,0,0,0,0,0
87773,eac6e0bb3305d9c5,"""::::::::::::Firstly; outright misrepresenting my comments in an attempt to invalidate my contribution is upsetting to see. This is the not first time you have done so in this area - either that or attacked me (directly or indirectly) in a vaguely uncivil way. Please do not do so again. In terms of engagement; honestly I have tried. I tried to engage with you and your supporters (who I think could equally be seen as a """"noisy"""" minority trying to subvert community process); but just got indirect incivility, bluster and poorly focused ideas (i.e. on """"paid"""", not """"advocacy""""). The discussion so far has spectacularly failed to intelligently engage the core issues or consider the significant areas Wikipedia fails in protecting companies from harm (you FAQ being a case in point; it focuses on the, important, negative aspects of paid advocacy - but doesn't contain any helpful self-criticism). Then I tried to engage the paid advocates, but your Bright Line comments appear to have alienated most of those from being interested in dialogue. So I keep doing my bit on the sidelines addressing actual content issues; it's not glamorous but it at least picks away at the core matter. What upsets me most is that you seem to be casting my viewpoint (that a bright line is impractical and wouldn't change much, that we don't handle issues with company articles well at all, that being paid to write about something doesn't mean you can't ever be objective) as """"ErrantX thinks the community wants paid advocates to be able to advocate on Wikipedia"""". That strongly discourages me from engaging! And what is more when I do, I feel you've struggled to address any of these thoughts. Errant (chat!) 
""",0,0,0,0,0,0
99632,15068e51e05d3e1c,"faggot 

you are a faggot and mother fucker. Pharmboy? WHAT THE FUCK IS THAT? Look at me, i'm a Farm boy, i milk cows and fuck a horse every tuesday!!! Dude, get a life.

68.48.230.151  
U CANT SEE ME

HINT: _ _ _ P",1,1,1,0,1,0
141793,f69a0d56ea0d6bd1,"""Fuck You==
hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife Sanctuary"""" for vandalism. Get a fucking life you turd bag

==""",1,0,1,0,1,0
97797,0b2d99e291c4a7e8,"""syria==
Christians were reportedly present in early demonstrations in Homs but stopped participating in them when Islamist Salafi slogans were proclaimed.

do you think you fairly represented the referenced material with this edit? I couldnt find in the BBC article the emphasis you put on  the material here at all. is that because I'm missing something or is it your POV editing? the article says everyone walked off in solidarity with the Xtians and as far as I could see didnt say  they stopped participating full stop at all  
Why do you attribute those edits to me?   
because in the edit history it isnt there after you edited on 2 march and then it is there after you edited on 4 march. still, a revealing answer in its way i guess. says it all  
Read whatever you want into it, who cares, seems I must have mixed up different articles or something, it was months ago.   
 i read into it you are a liar and a twister for your POV - you got 'mixed up' - yeah right. fuck off.   
This is my talk page, so I think you're the one who needs to """"fuck off"""".   

==""",1,0,1,0,1,0
133050,c7c2bcfe52c4b540,"Thank you very much, I can use it. It gives much better information on visitings, which is important for instance following a significant change of an article. Thanks for your cooperation.",0,0,0,0,0,0
39776,6a361a1b7ed943ff,"""

I strongly recommend that you revert all of the edits you made adding the """"Razzie"""" to film biographies. I just confirmed at Wikiproject Film that it has been consensus for years that this parody award is not to be included in biographies. Thanks in advance for your cooperation.   """,0,0,0,0,0,0
72494,c201b5a5b79cd589,Being a typical arrogant American i'm really not surprised you haven't heard of them. Perhaps you could explain the relevence of highways in Georgia to anyone who doesn't live there. Maybe you should stick to guns and pick-up trucks; i'm sure you can find another poor country for that simpleton President of yours to bomb. IDIOT perdy80,1,0,0,0,0,0
88813,ed9e425b405d254d,Dedicate time? go ahead delete the stupid thing. You guys on here don't do that great of a job on here anyway. i will call whoever i want a fat cow,1,0,0,0,1,0
135584,d518b1354e87fb79,"I will accept this block, but I can't begin to understand how Big Dunc has not been reprimanded for his behaviour (Baiting, tagging, bullying and intimidation) When I return, I'll stay out of his way if he's stays out of mine.",0,0,0,0,0,0
157323,dc10da4423f7f6ed,"WHO ARE YOU? 
WHO ARE YOU TO BOSS ME AROUND?",1,0,0,0,0,0
51341,8958f586f0efdda3,"Sexual Orientation

There are rumors that Boss Ross was gay, are there any proof to these claims?",1,0,0,0,0,0
130454,b9d59aaad49145c8,"""

 Speedy deletion of """"Isiah wade"""" 

 A page you created, Isiah wade, has been tagged for deletion, as it meets one or more of the criteria for speedy deletion; specifically, it is about a person or group of people, but it does not indicate how they are important or significant, and thus why they should be included in an encyclopedia. Please see the guidelines for what is generally accepted as notable, and the guidelines for biographies in particular.

You are welcome to contribute content which complies with our content policies and any applicable inclusion guidelines. However, please do not simply re-create the page with the same content. You may also wish to read our introduction to editing and guide to writing your first article.

Thank you.  """,0,0,0,0,0,0
118930,7baaf453e13e509a,Wiki members who abuse their powere may be banned.,0,0,0,0,0,0
119430,7e804214717b9c0d,GO FUCK MY DOG BENNY IN THE ASS>,1,1,1,0,1,0
68179,b6646afcc43d1255,"""

  WikiProject Newsletter n°2 
It's been one high aiming month! The French WikiProject and related pages have been aiming high for Christmas - and have received an equal number of presents in return!
 The French Portal is now a Featured Portal!!! It passed its Candidacy with 100%. Special thanks go to  and all those that have made this Portal work.
 The Newsletter has made it to a second issue. You can find its page at WikiProject France/Outreach/Newsletter and its archives at WikiProject France/Outreach/Newsletter/Archives.
 A new page has been setup (WikiProject France/Links) to provide an index of the Projects/Portals pages (as well as helping newbees). When creating any pages in the Project/Portal namespace, please add them to the index page. This page also give WP:FRANCE members a handy watchlist.
 As like last time, members are asked to renew their memberships at Wikipedia:WikiProject France/Members.
 I will be on holiday when the next issue is meant to come out so could some generous person(s) please do the next issue at Wikipedia:WikiProject France/Outreach/Newsletter.
Well, that's this issue.  till the next time,  DHDR ().""",0,0,0,0,0,0
127122,a7da0c69820fb127,In Bhagavata Purana he's called only by the name Sūta. Ugrasravas is not even mentioned.,0,0,0,0,0,0
32828,575a268a81504c75,"yo nigga whats ya beef? 

yo nigga wtf is ya beef? u got a promblem? bitch reportin me and shit how bout u go make a wikipedia page for snitch iight nawmean nigga? in mah hood ya ass is grass if u be snitchin and bitchin...yo ima make a rhyme for u...ayo i tried to make a sick nasty article..but will came and ruined every particle...whyy the fuck did shit  have to go down like that...i thought we wuz homies then u put my article in the ground like that? whats ya beef u got beef like burger king...deltedin my page but reports me is another thing....ayo tahts right thats how i get down kid...dont be snitchin anymore kid cuz i fckin get down straight hood nigga....and make a wikipedia page for mutha fuckin party pooper cuz thats all u are...a fat greesy party poop with corn...ur more like  a party diarea.....",1,0,1,0,1,1
7141,1307fa21a863c606,"You would understand... 

You would understand if you had arse face haemorrhoids!",1,0,1,0,1,0
107249,3d4fd5e93ac46305,"""""""Heather LaCunt"""" has also been trolling the LICD forums, apparently, but can't even get her dates right and lied her ass off about the process and meetings involved in Teletoon's theft of the show idea.

""",0,0,1,0,0,0
151972,85b95257fcdb42ee,"You're a fag 

Do you have anything better to do?",1,0,1,0,1,0
2741,075ce7d44411e398,"This song was coverd by Paul Torrence, Tanner Viox, The Banjo sisters, and The super BEbop Boys featuring Al Gore.",0,0,0,0,0,0
